2007 2012 17 0 22512
2008 2012 17 0 15888
2009 2012 17 0 15376
2010 2012 17 0 15216
2011 2012 17 0 15200
2003 2013 17 0 66740
2004 2013 17 0 65330
2005 2013 17 0 67304
2006 2013 17 0 65988
2007 2013 17 0 66129
2008 2013 17 0 46671
2009 2013 17 1 45167
2010 2013 17 1 44697
2011 2013 17 0 44650
2012 2013 17 0 46107
2003 2014 17 0 51120
2004 2014 17 0 50040
2005 2014 17 0 51552
2006 2014 17 0 50544
2007 2014 17 0 50652
2008 2014 17 0 35748
2009 2014 17 0 34596
2010 2014 17 0 34236
2011 2014 17 1 34200
2012 2014 17 0 35316
2008 2010 18 0 56601
2009 2010 18 0 54777
2003 2011 18 0 96560
2004 2011 18 0 94520
2005 2011 18 0 97376
2006 2011 18 0 95472
2007 2011 18 0 95676
2008 2011 18 0 67524
2009 2011 18 0 65348
2010 2011 18 0 64668
2003 2012 18 0 39760
2004 2012 18 0 38920
2005 2012 18 1 40096
2006 2012 18 0 39312
2007 2012 18 1 39396
2008 2012 18 0 27804
2009 2012 18 0 26908
2010 2012 18 0 26628
2011 2012 18 0 26600
2003 2013 18 1 75260
2004 2013 18 0 73670
2005 2013 18 0 75896
2006 2013 18 0 74412
2007 2013 18 0 74571
2008 2013 18 0 52629
2009 2013 18 0 50933
2010 2013 18 1 50403
2011 2013 18 0 50350
2012 2013 18 0 51993
2003 2014 18 0 75260
2004 2014 18 0 73670
2005 2014 18 0 75896
2006 2014 18 0 74412
2007 2014 18 0 74571
2008 2014 18 0 52629
2009 2014 18 0 50933
2010 2014 18 0 50403
2011 2014 18 0 50350
2012 2014 18 0 51993
2008 2010 19 0 46671
2009 2010 19 0 45167
2003 2011 19 0 76680
2004 2011 19 0 75060
2005 2011 19 0 77328
2006 2011 19 0 75816
2007 2011 19 0 75978
2008 2011 19 0 53622
2009 2011 19 0 51894
2010 2011 19 0 51354
2003 2012 19 0 22720
2004 2012 19 0 22240
2005 2012 19 0 22912
2006 2012 19 0 22464
2007 2012 19 0 22512
2008 2012 19 0 15888
2009 2012 19 0 15376
2010 2012 19 0 15216
2011 2012 19 0 15200
2003 2013 19 0 38340
2004 2013 19 0 37530
2005 2013 19 0 38664
2006 2013 19 0 37908
2007 2013 19 0 37989
2008 2013 19 0 26811
2009 2013 19 0 25947
2010 2013 19 0 25677
2011 2013 19 0 25650
2012 2013 19 0 26487
2003 2014 19 0 31240
2004 2014 19 0 30580
2005 2014 19 0 31504
2006 2014 19 0 30888
2007 2014 19 0 30954
2008 2014 19 0 21846
2009 2014 19 0 21142
2010 2014 19 0 20922
2011 2014 19 0 20900
2012 2014 19 0 21582
2008 2010 20 0 61566
2009 2010 20 0 59582
2003 2011 20 0 132060
2004 2011 20 0 129270
2005 2011 20 0 133176
2006 2011 20 0 130572
2007 2011 20 0 130851
2008 2011 20 1 92349
2009 2011 20 0 89373
2010 2011 20 0 88443
2003 2012 20 0 139160
2004 2012 20 0 136220
2005 2012 20 0 140336
2006 2012 20 0 137592
2007 2012 20 0 137886
2008 2012 20 0 97314
2009 2012 20 0 94178
2010 2012 20 0 93198
2011 2012 20 1 93100
2003 2013 20 0 96560
2004 2013 20 0 94520
2005 2013 20 0 97376
2006 2013 20 0 95472
2007 2013 20 0 95676
2008 2013 20 1 67524
2009 2013 20 0 65348
2010 2013 20 0 64668
2011 2013 20 0 64600
2012 2013 20 0 66708
2003 2014 20 0 56800
2004 2014 20 0 55600
2005 2014 20 1 57280
2006 2014 20 0 56160
2007 2014 20 0 56280
2008 2014 20 0 39720
2009 2014 20 0 38440
2010 2014 20 0 38040
2011 2014 20 0 38000
2012 2014 20 0 39240
2008 2010 21 0 9930
2009 2010 21 0 9610
2003 2011 21 0 35500
2004 2011 21 0 34750
2005 2011 21 0 35800
2006 2011 21 0 35100
2007 2011 21 0 35175
2008 2011 21 0 24825
2009 2011 21 0 24025
2010 2011 21 0 23775
2003 2013 21 0 28400
2004 2013 21 0 27800
2005 2013 21 0 28640
2006 2013 21 0 28080
2007 2013 21 0 28140
2008 2013 21 0 19860
2009 2013 21 0 19220
2010 2013 21 0 19020
2011 2013 21 0 19000
2012 2013 21 0 19620
2003 2014 21 0 26980
2004 2014 21 0 26410
2005 2014 21 0 27208
2006 2014 21 0 26676
2007 2014 21 0 26733
2008 2014 21 0 18867
2009 2014 21 0 18259
2010 2014 21 0 18069
2011 2014 21 0 18050
2012 2014 21 0 18639
2008 2010 22 0 10923
2009 2010 22 0 10571
2003 2011 22 0 25560
2004 2011 22 0 25020
2005 2011 22 0 25776
2006 2011 22 0 25272
2007 2011 22 0 25326
2008 2011 22 0 17874
2009 2011 22 0 17298
2010 2011 22 0 17118
2003 2013 22 0 19880
2004 2013 22 0 19460
2005 2013 22 1 20048
2006 2013 22 0 19656
2007 2013 22 0 19698
2008 2013 22 0 13902
2009 2013 22 0 13454
2010 2013 22 0 13314
2011 2013 22 1 13300
2012 2013 22 0 13734
2003 2014 22 0 29820
2004 2014 22 0 29190
2005 2014 22 0 30072
2006 2014 22 0 29484
2007 2014 22 0 29547
2008 2014 22 0 20853
2009 2014 22 0 20181
2010 2014 22 0 19971
2011 2014 22 0 19950
2012 2014 22 0 20601
2008 2010 23 0 6951
2009 2010 23 0 6727
2003 2011 23 0 18460
2004 2011 23 0 18070
2005 2011 23 0 18616
2006 2011 23 0 18252
2007 2011 23 0 18291
2008 2011 23 0 12909
2009 2011 23 0 12493
2010 2011 23 0 12363
2003 2013 23 0 12780
2004 2013 23 0 12510
2005 2013 23 0 12888
2006 2013 23 0 12636
2007 2013 23 0 12663
2008 2013 23 0 8937
2009 2013 23 0 8649
2010 2013 23 0 8559
2011 2013 23 0 8550
2012 2013 23 0 8829
2003 2014 23 0 26980
2004 2014 23 0 26410
2005 2014 23 0 27208
2006 2014 23 0 26676
2007 2014 23 0 26733
2008 2014 23 0 18867
2009 2014 23 0 18259
2010 2014 23 0 18069
2011 2014 23 0 18050
2012 2014 23 0 18639
2008 2010 24 0 2979
2009 2010 24 0 2883
2003 2011 24 0 9940
2004 2011 24 0 9730
2005 2011 24 0 10024
2006 2011 24 0 9828
2007 2011 24 0 9849
2008 2011 24 0 6951
2009 2011 24 0 6727
2010 2011 24 0 6657
2003 2013 24 0 12780
2004 2013 24 0 12510
2005 2013 24 0 12888
2006 2013 24 0 12636
2007 2013 24 0 12663
2008 2013 24 0 8937
2009 2013 24 0 8649
2010 2013 24 0 8559
2011 2013 24 0 8550
2012 2013 24 0 8829
2003 2014 24 0 12780
2004 2014 24 0 12510
2005 2014 24 0 12888
2006 2014 24 0 12636
2007 2014 24 0 12663
2008 2014 24 0 8937
2009 2014 24 0 8649
2010 2014 24 0 8559
2011 2014 24 0 8550
2012 2014 24 0 8829
2008 2010 25 0 1986
2009 2010 25 0 1922
2003 2011 25 0 9940
2004 2011 25 0 9730
2005 2011 25 0 10024
2006 2011 25 0 9828
2007 2011 25 0 9849
2008 2011 25 0 6951
2009 2011 25 0 6727
2010 2011 25 0 6657
2003 2013 25 0 8520
2004 2013 25 0 8340
2005 2013 25 0 8592
2006 2013 25 0 8424
2007 2013 25 0 8442
2008 2013 25 0 5958
2009 2013 25 0 5766
2010 2013 25 0 5706
2011 2013 25 0 5700
2012 2013 25 0 5886
2003 2014 25 0 11360
2004 2014 25 0 11120
2005 2014 25 0 11456
2006 2014 25 0 11232
2007 2014 25 0 11256
2008 2014 25 0 7944
2009 2014 25 0 7688
2010 2014 25 0 7608
2011 2014 25 0 7600
2012 2014 25 0 7848
2008 2010 26 0 1986
2009 2010 26 0 1922
2003 2011 26 0 4260
2004 2011 26 0 4170
2005 2011 26 0 4296
2006 2011 26 0 4212
2007 2011 26 0 4221
2008 2011 26 0 2979
2009 2011 26 0 2883
2010 2011 26 0 2853
2003 2013 26 0 1420
2004 2013 26 0 1390
2005 2013 26 0 1432
2006 2013 26 0 1404
2007 2013 26 0 1407
2008 2013 26 0 993
2009 2013 26 0 961
2010 2013 26 0 951
2011 2013 26 0 950
2012 2013 26 0 981
2003 2014 26 0 4260
2004 2014 26 0 4170
2005 2014 26 0 4296
2006 2014 26 0 4212
2007 2014 26 0 4221
2008 2014 26 0 2979
2009 2014 26 0 2883
2010 2014 26 0 2853
2011 2014 26 0 2850
2012 2014 26 0 2943
2008 2010 27 0 1986
2009 2010 27 0 1922
2003 2011 27 0 5680
2004 2011 27 0 5560
2005 2011 27 0 5728
2006 2011 27 0 5616
2007 2011 27 0 5628
2008 2011 27 0 3972
2009 2011 27 0 3844
2010 2011 27 0 3804
2003 2013 27 0 4260
2004 2013 27 0 4170
2005 2013 27 0 4296
2006 2013 27 0 4212
2007 2013 27 0 4221
2008 2013 27 0 2979
2009 2013 27 0 2883
2010 2013 27 0 2853
2011 2013 27 0 2850
2012 2013 27 0 2943
2003 2014 27 0 2840
2004 2014 27 0 2780
2005 2014 27 0 2864
2006 2014 27 0 2808
2007 2014 27 0 2814
2008 2014 27 0 1986
2009 2014 27 0 1922
2010 2014 27 0 1902
2011 2014 27 0 1900
2012 2014 27 1 1962
2008 2010 28 0 3972
2009 2010 28 0 3844
2003 2011 28 0 1420
2004 2011 28 0 1390
2005 2011 28 0 1432
2006 2011 28 0 1404
2007 2011 28 0 1407
2008 2011 28 0 993
2009 2011 28 0 961
2010 2011 28 0 951
2003 2013 28 0 4260
2004 2013 28 0 4170
2005 2013 28 0 4296
2006 2013 28 0 4212
2007 2013 28 0 4221
2008 2013 28 0 2979
2009 2013 28 0 2883
2010 2013 28 0 2853
2011 2013 28 0 2850
2012 2013 28 0 2943
2008 2010 29 0 993
2009 2010 29 0 961
2003 2013 29 0 1420
2004 2013 29 0 1390
2005 2013 29 0 1432
2006 2013 29 0 1404
2007 2013 29 0 1407
2008 2013 29 0 993
2009 2013 29 0 961
2010 2013 29 0 951
2011 2013 29 0 950
2012 2013 29 0 981
2003 2014 29 0 2840
2004 2014 29 0 2780
2005 2014 29 0 2864
2006 2014 29 0 2808
2007 2014 29 0 2814
2008 2014 29 0 1986
2009 2014 29 0 1922
2010 2014 29 0 1902
2011 2014 29 0 1900
2012 2014 29 0 1962
2003 2011 30 0 2840
2004 2011 30 0 2780
2005 2011 30 0 2864
2006 2011 30 0 2808
2007 2011 30 0 2814
2008 2011 30 0 1986
2009 2011 30 0 1922
2010 2011 30 0 1902
2003 2013 30 0 1420
2004 2013 30 0 1390
2005 2013 30 0 1432
2006 2013 30 0 1404
2007 2013 30 0 1407
2008 2013 30 0 993
2009 2013 30 0 961
2010 2013 30 0 951
2011 2013 30 0 950
2012 2013 30 0 981
2008 2010 31 0 993
2009 2010 31 0 961
2003 2011 32 0 5680
2004 2011 32 0 5560
2005 2011 32 0 5728
2006 2011 32 0 5616
2007 2011 32 0 5628
2008 2011 32 0 3972
2009 2011 32 0 3844
2010 2011 32 0 3804
2008 2010 33 0 993
2009 2010 33 0 961
2008 2010 34 0 993
2009 2010 34 0 961
2008 2010 35 0 1986
2009 2010 35 0 1922
2003 2011 35 0 1420
2004 2011 35 0 1390
2005 2011 35 0 1432
2006 2011 35 0 1404
2007 2011 35 0 1407
2008 2011 35 0 993
2009 2011 35 0 961
2010 2011 35 0 951
2003 2014 35 0 1420
2004 2014 35 0 1390
2005 2014 35 0 1432
2006 2014 35 0 1404
2007 2014 35 0 1407
2008 2014 35 0 993
2009 2014 35 0 961
2010 2014 35 0 951
2011 2014 35 0 950
2012 2014 35 0 981
2003 2011 36 0 2840
2004 2011 36 0 2780
2005 2011 36 0 2864
2006 2011 36 0 2808
2007 2011 36 0 2814
2008 2011 36 0 1986
2009 2011 36 0 1922
2010 2011 36 0 1902
2003 2013 36 0 2840
2004 2013 36 0 2780
2005 2013 36 0 2864
2006 2013 36 0 2808
2007 2013 36 0 2814
2008 2013 36 0 1986
2009 2013 36 0 1922
2010 2013 36 0 1902
2011 2013 36 0 1900
2012 2013 36 0 1962
